ts,seq,i_ph_max,i_n,thd_i_mean,t_low_c,td_margin_k,worst_point,worst_dt_c,max_k_ratio,min_ttl_h,target_dt_c,target_k_ratio,q_any,dq_codes,pd_pps,risk_score,risk_mode,alarms
2026-07-29T13:45:00+00:00,2263,1805,307.2,5.36,43.8,13.6,DSYA3_L2,64.24,2.998,,64.24,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T14:00:00+00:00,2264,1809,305.1,5.35,43.87,13.66,DSYA3_L2,64.78,2.998,,64.78,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T14:15:00+00:00,2265,1830,308.2,5.32,43.92,13.71,DSYA3_L2,65.62,2.998,,65.62,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T14:30:00+00:00,2266,1857,311.6,5.27,43.96,13.74,DSYA3_L2,67.17,2.999,,67.17,2.999,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T14:45:00+00:00,2267,1877,313.8,5.24,43.98,13.76,DSYA3_L2,68.57,2.998,,68.57,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T15:00:00+00:00,2268,1918,321.8,5.18,43.99,13.77,DSYA3_L2,70.67,2.999,,70.67,2.999,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T15:15:00+00:00,2269,1918,322,5.18,43.98,13.76,DSYA3_L2,73.16,2.999,,73.16,2.999,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T15:30:00+00:00,2270,1913,322,5.19,43.96,13.74,DSYA3_L2,73.2,2.998,,73.2,2.998,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T15:45:00+00:00,2271,1913,324.2,5.19,43.92,13.71,DSYA3_L2,73.15,2.999,,73.15,2.999,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T16:00:00+00:00,2272,1902,325,5.21,43.87,13.66,DSYA3_L2,72.73,2.998,,72.73,2.998,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T16:15:00+00:00,2273,1884,322.8,5.24,43.8,13.6,DSYA3_L2,71.76,2.998,,71.76,2.998,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T16:30:00+00:00,2274,1882,321.9,5.24,43.72,13.52,DSYA3_L2,70.22,2.998,,70.22,2.998,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T16:45:00+00:00,2275,1871,320.9,5.26,43.63,13.44,DSYA3_L2,70.04,2.998,,70.04,2.998,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T17:00:00+00:00,2276,1855,324.1,5.3,43.52,13.34,DSYA3_L2,69.67,2.998,,69.67,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T17:15:00+00:00,2277,1816,320.4,5.36,43.4,13.23,DSYA3_L2,67.64,2.998,,67.64,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T17:30:00+00:00,2278,1793,315.9,5.39,43.27,13.11,DSYA3_L2,64.98,2.998,,64.98,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T17:45:00+00:00,2279,1769,312.7,5.43,43.12,12.98,DSYA3_L2,63.23,2.998,,63.23,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T18:00:00+00:00,2280,1754,311.1,5.46,42.97,12.84,DSYA3_L2,61.59,2.998,,61.59,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T18:15:00+00:00,2281,1737,308.4,5.48,42.8,12.7,DSYA3_L2,60.16,2.998,,60.16,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T18:30:00+00:00,2282,1719,306.4,5.51,42.62,12.54,DSYA3_L2,59.19,2.998,,59.19,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T18:45:00+00:00,2283,1688,302.8,5.56,42.43,12.38,DSYA3_L2,57.93,2.998,,57.93,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T19:00:00+00:00,2284,1682,301.5,5.57,42.24,12.22,DSYA3_L2,56.47,2.999,,56.47,2.999,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T19:15:00+00:00,2285,1694,305.1,5.56,42.04,12.04,DSYA3_L2,55.07,2.998,,55.07,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T19:30:00+00:00,2286,1705,307.5,5.54,41.83,11.87,DSYA3_L2,55.7,2.998,,55.7,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T19:45:00+00:00,2287,1717,306.9,5.52,41.62,11.69,DSYA3_L2,56.21,2.998,,56.21,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T20:00:00+00:00,2288,1743,311.8,5.48,41.4,11.51,DSYA3_L2,57.41,2.998,,57.41,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T20:15:00+00:00,2289,1713,309.2,5.53,41.17,11.33,DSYA3_L2,58.76,2.998,,58.76,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T20:30:00+00:00,2290,1678,302,5.58,40.95,11.15,DSYA3_L2,57.28,2.998,,57.28,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T20:45:00+00:00,2291,1656,300.6,5.62,40.72,10.96,DSYA3_L2,55.16,2.998,,55.16,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T21:00:00+00:00,2292,1637,297.9,5.65,40.49,10.78,DSYA3_L2,53.28,2.998,,53.28,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T21:15:00+00:00,2293,1580,289.7,5.74,40.26,10.6,DSYA3_L2,52.47,2.998,,52.47,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-29T21:30:00+00:00,2294,1526,281.8,5.82,40.03,10.43,DSYA3_L2,48.92,2.998,,48.92,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-29T21:45:00+00:00,2295,1464,268.8,5.91,39.81,10.25,DSYA3_L2,45.63,2.998,,45.63,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-29T22:00:00+00:00,2296,1401,257.6,6.01,39.58,10.08,DSYA3_L2,42.29,2.998,,42.29,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-29T22:15:00+00:00,2297,1303,240.9,6.16,39.36,9.92,DSYA3_L2,38.98,2.998,,38.98,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-29T22:30:00+00:00,2298,1205,224.5,6.31,39.15,9.76,DSYA3_L2,33.78,2.998,,33.78,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-29T22:45:00+00:00,2299,1107,209,6.47,38.94,9.61,DSYA3_L2,29.19,2.998,,29.19,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-29T23:00:00+00:00,2300,992.9,189.6,6.65,38.74,9.46,DSYA3_L2,24.79,2.998,,24.79,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-29T23:15:00+00:00,2301,895.7,172.7,6.8,38.55,9.32,DSYA3_L2,20.2,2.998,,20.2,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-29T23:30:00+00:00,2302,807.8,157.6,6.94,38.36,9.18,DSYA3_L2,16.3,2.998,,16.3,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-29T23:45:00+00:00,2303,712.2,140.2,7.09,38.18,9.06,DSYA3_L2,13.36,2.998,,13.36,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T00:00:00+00:00,2304,619.6,122.9,7.23,38,8.93,DSYA3_L2,10.71,2.998,,10.71,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T00:15:00+00:00,2305,605.6,119.8,7.25,37.85,8.82,DSYA3_L2,8.29,2.998,,8.29,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T00:30:00+00:00,2306,590.9,116.3,7.27,37.7,8.72,DSYA3_L2,7.22,2.998,,7.22,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T00:45:00+00:00,2307,578.8,114.3,7.29,37.57,8.62,DSYA3_L2,6.84,2.998,,6.84,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T01:00:00+00:00,2308,567.2,112,7.31,37.45,8.54,DSYA3_L2,6.57,2.998,,6.57,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T01:15:00+00:00,2309,559.4,110.8,7.32,37.34,8.46,DSYA3_L2,6.42,2.998,,6.42,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T01:30:00+00:00,2310,547.1,109.2,7.34,37.24,8.4,DSYA3_L2,6.54,2.998,,6.54,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T01:45:00+00:00,2311,535.8,107.3,7.36,37.16,8.34,DSYA3_L2,5.62,2.998,,5.62,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T02:00:00+00:00,2312,522,104.6,7.38,37.1,8.3,DSYA3_L2,5.44,2.998,,5.44,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T02:15:00+00:00,2313,523.4,104.5,7.38,37.04,8.26,DSYA3_L2,5.39,2.998,,5.39,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T02:30:00+00:00,2314,523.5,104.4,7.38,37.01,8.24,DSYA3_L2,5.52,2.998,,5.52,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T02:45:00+00:00,2315,516.4,102.8,7.39,36.98,8.22,DSYA3_L2,5.2,2.998,,5.2,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T03:00:00+00:00,2316,510.6,101.8,7.4,36.98,8.22,DSYA3_L2,5.53,2.998,,5.53,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T03:15:00+00:00,2317,509.3,101.5,7.4,36.98,8.22,DSYA3_L2,5.2,2.998,,5.2,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T03:30:00+00:00,2318,510.9,101.7,7.4,37.01,8.24,DSYA3_L2,4.98,2.998,,4.98,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T03:45:00+00:00,2319,508.6,101.5,7.4,37.04,8.26,DSYA3_L2,5.36,2.998,,5.36,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T04:00:00+00:00,2320,507.9,101.6,7.4,37.1,8.3,DSYA3_L2,4.87,2.998,,4.87,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T04:15:00+00:00,2321,520.1,103.5,7.38,37.16,8.34,DSYA3_L2,4.97,2.998,,4.97,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T04:30:00+00:00,2322,531.7,106.1,7.37,37.24,8.4,DSYA3_L2,5.38,2.998,,5.38,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T04:45:00+00:00,2323,541.7,108,7.35,37.34,8.46,DSYA3_L2,5.5,2.998,,5.5,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T05:00:00+00:00,2324,556.6,110.9,7.33,37.45,8.54,DSYA3_L2,6.03,2.998,,6.03,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T05:15:00+00:00,2325,600.4,119.2,7.26,37.57,8.62,DSYA3_L2,5.86,2.998,,5.86,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T05:30:00+00:00,2326,646,128.4,7.19,37.7,8.72,DSYA3_L2,6.99,2.998,,6.99,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T05:45:00+00:00,2327,687.6,136.9,7.13,37.85,8.82,DSYA3_L2,7.94,2.998,,7.94,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T06:00:00+00:00,2328,725.2,144.2,7.07,38,8.93,DSYA3_L2,9.3,2.998,,9.3,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T06:15:00+00:00,2329,857.4,167.6,6.86,38.17,9.05,DSYA3_L2,10.05,2.998,,10.05,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T06:30:00+00:00,2330,988.2,190.6,6.66,38.35,9.17,DSYA3_L2,13.5,2.998,,13.5,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T06:45:00+00:00,2331,1114,211.9,6.46,38.53,9.31,DSYA3_L2,18.14,2.998,,18.14,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T07:00:00+00:00,2332,1242,232.5,6.26,38.73,9.45,DSYA3_L2,23.34,2.998,,23.34,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T07:15:00+00:00,2333,1381,257.8,6.05,38.93,9.6,DSYA3_L2,28.99,2.998,,28.99,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T07:30:00+00:00,2334,1507,276.9,5.85,39.14,9.75,DSYA3_L2,36.55,2.998,,36.55,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T07:45:00+00:00,2335,1645,298.9,5.63,39.35,9.91,DSYA3_L2,43.27,2.998,,43.27,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-K-WARN;ALM-K-ALM
2026-07-30T08:00:00+00:00,2336,1762,314.5,5.45,39.57,10.08,DSYA3_L2,51.85,2.998,,51.85,2.998,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T08:15:00+00:00,2337,1815,320.3,5.36,39.79,10.24,DSYA3_L2,60.09,2.999,,60.09,2.999,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T08:30:00+00:00,2338,1849,326.3,5.31,40.02,10.42,DSYA3_L2,64.32,2.999,,64.32,2.999,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T08:45:00+00:00,2339,1900,333.9,5.23,40.25,10.59,DSYA3_L2,66.55,2.999,,66.55,2.999,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T09:00:00+00:00,2340,1940,340.6,5.17,40.48,10.77,DSYA3_L2,70.23,3,,70.23,3,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T09:15:00+00:00,2341,1925,339.5,5.19,40.71,10.95,DSYA3_L2,73.38,3,,73.38,3,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T09:30:00+00:00,2342,1911,332.9,5.21,40.93,11.14,DSYA3_L2,72.08,3,,72.08,3,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T09:45:00+00:00,2343,1899,329.9,5.23,41.16,11.32,DSYA3_L2,71.41,2.999,,71.41,2.999,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T10:00:00+00:00,2344,1884,328.6,5.25,41.38,11.5,DSYA3_L2,71.06,2.999,,71.06,2.999,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T10:15:00+00:00,2345,1905,333.8,5.22,41.6,11.68,DSYA3_L2,70.39,3,,70.39,3,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T10:30:00+00:00,2346,1921,338.2,5.2,41.82,11.86,DSYA3_L2,70.81,3,,70.81,3,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T10:45:00+00:00,2347,1921,338.9,5.2,42.03,12.03,DSYA3_L2,71.96,3,,71.96,3,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T11:00:00+00:00,2348,1950,343.9,5.16,42.23,12.21,DSYA3_L2,71.72,3,,71.72,3,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T11:15:00+00:00,2349,1954,344,5.15,42.42,12.37,DSYA3_L2,74.14,3,,74.14,3,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T11:30:00+00:00,2350,1968,346.6,5.13,42.61,12.53,DSYA3_L2,74.22,3,,74.22,3,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T11:45:00+00:00,2351,1958,343.4,5.14,42.79,12.69,DSYA3_L2,75.23,3,,75.23,3,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T12:00:00+00:00,2352,1957,341.3,5.14,42.95,12.83,DSYA3_L2,74.82,3,,74.82,3,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T12:15:00+00:00,2353,1925,335,5.19,43.11,12.97,DSYA3_L2,74.8,3,,74.8,3,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T12:30:00+00:00,2354,1879,326.9,5.26,43.26,13.1,DSYA3_L2,72.69,3,,72.69,3,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T12:45:00+00:00,2355,1853,323.7,5.3,43.39,13.22,DSYA3_L2,69.58,3,,69.58,3,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T13:00:00+00:00,2356,1835,321.6,5.33,43.51,13.33,DSYA3_L2,67.63,3,,67.63,3,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T13:15:00+00:00,2357,1832,319.6,5.33,43.62,13.43,DSYA3_L2,66.46,3,,66.46,3,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T13:30:00+00:00,2358,1830,316.5,5.33,43.71,13.51,DSYA3_L2,66.08,3,,66.08,3,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T13:45:00+00:00,2359,1836,317.9,5.32,43.79,13.59,DSYA3_L2,66.32,3,,66.32,3,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T14:00:00+00:00,2360,1845,319.8,5.31,43.86,13.65,DSYA3_L2,66.75,3,,66.75,3,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T14:15:00+00:00,2361,1859,322.7,5.29,43.91,13.7,DSYA3_L2,67.17,3,,67.17,3,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T14:30:00+00:00,2362,1880,324.6,5.25,43.95,13.73,DSYA3_L2,67.93,3,,67.93,3,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T14:45:00+00:00,2363,1902,327.6,5.22,43.97,13.75,DSYA3_L2,69.5,3,,69.5,3,0,,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T15:00:00+00:00,2364,1934,333.7,5.17,43.98,13.76,DSYA3_L2,71.24,3,,71.24,3,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T15:15:00+00:00,2365,1930,336.2,5.18,43.97,13.75,DSYA3_L2,73.78,3.001,,73.78,3.001,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T15:30:00+00:00,2366,1925,337.2,5.19,43.95,13.73,DSYA3_L2,73.19,3.001,,73.19,3.001,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T15:45:00+00:00,2367,1918,332.8,5.2,43.91,13.7,DSYA3_L2,72.97,3.001,,72.97,3.001,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T16:00:00+00:00,2368,1921,333.1,5.19,43.86,13.65,DSYA3_L2,72.37,3.001,,72.37,3.001,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T16:15:00+00:00,2369,1921,336.6,5.2,43.79,13.59,DSYA3_L2,72.34,3.001,,72.34,3.001,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T16:30:00+00:00,2370,1905,334,5.22,43.71,13.51,DSYA3_L2,72.33,3.001,,72.33,3.001,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
2026-07-30T16:45:00+00:00,2371,1895,336.1,5.24,43.62,13.43,DSYA3_L2,71.03,3.001,,71.03,3.001,0,,0,70,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-K-WARN;ALM-K-ALM;ALM-PANEL-TEMP
