ts,seq,i_ph_max,i_n,thd_i_mean,t_low_c,td_margin_k,worst_point,worst_dt_c,max_k_ratio,min_ttl_h,target_dt_c,target_k_ratio,q_any,pd_pps,risk_score,risk_mode,alarms
2026-07-10T03:15:00+00:00,397,751.4,131.1,6.99,36.26,7.74,DSYA7_L1,8.25,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T03:30:00+00:00,398,755.7,132.7,6.99,36.29,7.76,DSYA3_L1,7.98,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T03:45:00+00:00,399,753.1,131.6,6.99,36.32,7.78,DSYA3_L1,8.07,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T04:00:00+00:00,400,751.6,130.8,6.99,36.38,7.82,DSYA4_L1,7.98,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T04:15:00+00:00,401,765.8,132.9,6.97,36.44,7.86,DSYA3_L1,8.03,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T04:30:00+00:00,402,780.8,135.2,6.95,36.53,7.91,DSYA4_L1,8.09,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T04:45:00+00:00,403,794.5,137.7,6.93,36.62,7.98,DSYA4_L1,8.65,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T05:00:00+00:00,404,815.6,140.3,6.89,36.73,8.05,DSYA4_L1,8.64,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T05:15:00+00:00,405,876.8,150.9,6.79,36.85,8.13,DSYA4_L1,9.17,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T05:30:00+00:00,406,938.2,160.5,6.7,36.99,8.22,DSYA4_L1,10.48,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T05:45:00+00:00,407,993.4,168.2,6.61,37.13,8.32,DSYA4_L1,11.93,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T06:00:00+00:00,408,1056,177.1,6.51,37.29,8.43,DSYA4_L1,13.26,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T06:15:00+00:00,409,1231,200.4,6.22,37.46,8.55,DSYA4_L1,15,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T06:30:00+00:00,410,1417,226.5,5.93,37.64,8.67,DSYA4_L1,19.42,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T06:45:00+00:00,411,1593,248.6,5.65,37.83,8.8,DSYA4_L1,26.19,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T07:00:00+00:00,412,1775,270.3,5.36,38.02,8.94,DSYA4_L1,33.24,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T07:15:00+00:00,413,1956,289.3,5.06,38.23,9.09,DSYA4_L1,41.03,1.002,,,,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-10T07:30:00+00:00,414,2132,306.4,4.78,38.44,9.24,DSYA4_L1,50.85,1.002,,,,0,0,0,HYP-NORMAL,ALM-THR-TERM-WARN;ALM-PANEL-TEMP
2026-07-10T07:45:00+00:00,415,2314,323,4.49,38.65,9.39,DSYA4_L1,60.19,1.002,,,,0,0,50,HYP-OVERLOAD,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T08:00:00+00:00,416,2501,340.8,4.2,38.87,9.56,DSYA4_L1,71.31,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T08:15:00+00:00,417,2556,345.6,4.2,39.1,9.72,DSYA4_L1,83.46,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T08:30:00+00:00,418,2617,353.3,4.2,39.33,9.89,DSYA4_L1,89.61,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T08:45:00+00:00,419,2666,360,4.2,39.56,10.06,DSYA4_L1,93.88,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T09:00:00+00:00,420,2735,375.6,4.2,39.79,10.24,DSYA4_L1,98.53,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T09:15:00+00:00,421,2704,366.8,4.2,40.02,10.42,DSYA4_L1,103,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T09:30:00+00:00,422,2684,365.9,4.2,40.25,10.6,DSYA4_L1,102.5,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T09:45:00+00:00,423,2670,364.5,4.2,40.48,10.77,DSYA4_L1,101.4,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T10:00:00+00:00,424,2662,363,4.2,40.7,10.95,DSYA4_L1,100.2,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T10:15:00+00:00,425,2664,361.7,4.2,40.92,11.13,DSYA4_L1,99.46,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T10:30:00+00:00,426,2671,362.4,4.2,41.14,11.3,DSYA4_L1,99.49,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T10:45:00+00:00,427,2691,372.1,4.2,41.35,11.47,DSYA4_L1,99.57,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T11:00:00+00:00,428,2715,380.9,4.2,41.55,11.64,DSYA4_L1,100.8,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T11:15:00+00:00,429,2692,377.1,4.2,41.75,11.8,DSYA4_L1,102,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T11:30:00+00:00,430,2683,377.6,4.2,41.94,11.96,DSYA4_L1,101.3,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T11:45:00+00:00,431,2673,375.9,4.2,42.12,12.11,DSYA4_L1,100.8,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T12:00:00+00:00,432,2684,376.4,4.2,42.29,12.25,DSYA4_L1,99.89,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T12:15:00+00:00,433,2644,369.6,4.2,42.44,12.39,DSYA4_L1,100.7,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T12:30:00+00:00,434,2595,362,4.2,42.59,12.52,DSYA3_L1,98.68,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T12:45:00+00:00,435,2542,355.4,4.2,42.73,12.63,DSYA3_L1,96.7,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T13:00:00+00:00,436,2502,348.4,4.2,42.85,12.74,DSYA3_L1,93.63,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T13:15:00+00:00,437,2526,353.4,4.2,42.96,12.84,DSYA3_L1,90.71,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T13:30:00+00:00,438,2536,358.2,4.2,43.05,12.92,DSYA3_L1,90.03,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T13:45:00+00:00,439,2548,362.5,4.2,43.13,12.99,DSYA4_L1,89.67,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T14:00:00+00:00,440,2552,361.3,4.2,43.2,13.05,DSYA4_L1,90.67,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T14:15:00+00:00,441,2591,371.7,4.2,43.25,13.1,DSYA4_L1,90.61,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T14:30:00+00:00,442,2623,376.1,4.2,43.29,13.13,DSYA4_L1,93.38,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T14:45:00+00:00,443,2653,377.9,4.2,43.31,13.15,DSYA4_L1,95.6,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T15:00:00+00:00,444,2677,377.7,4.2,43.32,13.16,DSYA4_L1,98.11,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T15:15:00+00:00,445,2684,379.7,4.2,43.31,13.15,DSYA4_L1,99.76,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T15:30:00+00:00,446,2696,380.8,4.2,43.29,13.13,DSYA4_L1,100.2,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T15:45:00+00:00,447,2685,376.2,4.2,43.25,13.1,DSYA4_L1,101.4,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T16:00:00+00:00,448,2665,371.7,4.2,43.2,13.05,DSYA4_L1,101,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T16:15:00+00:00,449,2659,371.5,4.2,43.13,12.99,DSYA4_L1,99.91,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T16:30:00+00:00,450,2672,374.1,4.2,43.05,12.92,DSYA4_L1,99.12,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T16:45:00+00:00,451,2669,375.3,4.2,42.96,12.84,DSYA4_L1,99.69,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T17:00:00+00:00,452,2676,380.5,4.2,42.85,12.74,DSYA4_L1,99.7,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T17:15:00+00:00,453,2628,374.5,4.2,42.73,12.63,DSYA4_L1,99.72,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T17:30:00+00:00,454,2594,366,4.2,42.59,12.52,DSYA3_L1,97.77,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T17:45:00+00:00,455,2557,358.7,4.2,42.44,12.39,DSYA3_L1,95.73,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T18:00:00+00:00,456,2504,355.5,4.2,42.29,12.25,DSYA3_L1,93.6,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T18:15:00+00:00,457,2476,353.6,4.25,42.12,12.11,DSYA3_L1,91.24,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T18:30:00+00:00,458,2452,351.5,4.29,41.94,11.96,DSYA3_L1,88.64,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T18:45:00+00:00,459,2389,345.6,4.39,41.75,11.8,DSYA3_L1,86.5,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T19:00:00+00:00,460,2375,342.6,4.41,41.55,11.64,DSYA3_L1,83.5,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T19:15:00+00:00,461,2382,340.5,4.39,41.35,11.47,DSYA3_L1,81.47,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T19:30:00+00:00,462,2401,343.3,4.37,41.14,11.3,DSYA3_L1,80.44,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T19:45:00+00:00,463,2396,342,4.37,40.92,11.13,DSYA3_L1,80.52,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T20:00:00+00:00,464,2413,346.4,4.35,40.7,10.95,DSYA4_L1,80.29,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T20:15:00+00:00,465,2376,342.4,4.41,40.48,10.77,DSYA4_L1,81.07,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T20:30:00+00:00,466,2332,333.7,4.47,40.25,10.6,DSYA3_L1,79.52,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-I-OVER;ALM-PANEL-TEMP
2026-07-10T20:45:00+00:00,467,2297,326.2,4.52,40.02,10.42,DSYA7_L1,77.77,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T21:00:00+00:00,468,2261,321.1,4.58,39.79,10.24,DSYA3_L1,76.25,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T21:15:00+00:00,469,2174,311.8,4.72,39.56,10.06,DSYA3_L1,73.81,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T21:30:00+00:00,470,2103,305.7,4.83,39.33,9.89,DSYA3_L1,70.47,1.002,,,,0,0,50,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-TERM-ALM;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T21:45:00+00:00,471,2029,295,4.94,39.1,9.72,DSYA3_L1,66.87,1.002,,,,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T22:00:00+00:00,472,1936,286.8,5.1,38.87,9.56,DSYA7_L1,62.68,1.002,,,,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T22:15:00+00:00,473,1797,270.7,5.32,38.65,9.39,DSYA3_L1,58.32,1.002,,,,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T22:30:00+00:00,474,1665,256.3,5.53,38.44,9.24,DSYA7_L1,52.83,1.002,,,,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF
2026-07-10T22:45:00+00:00,475,1525,238.6,5.75,38.23,9.09,DSYA3_L1,47.13,1.002,,,,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF
2026-07-10T23:00:00+00:00,476,1383,221.5,5.98,38.02,8.94,DSYA3_L1,41,1.002,,,,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF
2026-07-10T23:15:00+00:00,477,1283,209.4,6.14,37.83,8.8,DSYA7_L1,35.16,1.002,,,,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF
2026-07-10T23:30:00+00:00,478,1176,196.5,6.32,37.64,8.67,DSYA3_L1,30.6,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-10T23:45:00+00:00,479,1060,179.3,6.5,37.46,8.55,DSYA7_L1,25.79,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T00:00:00+00:00,480,951.4,163,6.68,37.37,8.49,DSYA7_L1,21.64,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T00:15:00+00:00,481,920.9,159.2,6.73,37.22,8.38,DSYA7_L1,18.35,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T00:30:00+00:00,482,896.5,154.9,6.76,37.07,8.28,DSYA3_L1,15.57,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T00:45:00+00:00,483,870.5,150.4,6.81,36.94,8.19,DSYA3_L1,13.94,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T01:00:00+00:00,484,846,145.8,6.84,36.81,8.11,DSYA3_L1,12.4,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T01:15:00+00:00,485,836.5,144.5,6.86,36.71,8.03,DSYA7_L1,11.38,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T01:30:00+00:00,486,809.8,140.9,6.9,36.61,7.97,DSYA7_L1,11.04,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T01:45:00+00:00,487,791.3,137.9,6.93,36.53,7.92,DSYA3_L1,10.05,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T02:00:00+00:00,488,777.2,136.2,6.96,36.46,7.87,DSYA7_L1,9.58,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T02:15:00+00:00,489,769.9,134.7,6.97,36.41,7.84,DSYA3_L1,8.99,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T02:30:00+00:00,490,759.9,133.2,6.98,36.37,7.81,DSYA3_L1,8.75,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T02:45:00+00:00,491,746.7,129.7,7,36.35,7.8,DSYA3_L1,8.28,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T03:00:00+00:00,492,738.5,128.4,7.01,36.34,7.79,DSYA7_L1,8.29,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T03:15:00+00:00,493,737.6,128.1,7.01,36.35,7.8,DSYA3_L1,7.86,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T03:30:00+00:00,494,737.3,128.6,7.02,36.37,7.81,DSYA7_L1,7.95,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T03:45:00+00:00,495,729.2,127.3,7.03,36.41,7.84,DSYA7_L1,7.9,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T04:00:00+00:00,496,726.8,127,7.03,36.46,7.87,DSYA4_L1,7.5,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T04:15:00+00:00,497,726,127.1,7.04,36.53,7.92,DSYA3_L1,7.33,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T04:30:00+00:00,498,730.4,127.8,7.03,36.61,7.97,DSYA3_L1,7.54,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T04:45:00+00:00,499,741.6,129.8,7.01,36.71,8.03,DSYA3_L1,7.68,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T05:00:00+00:00,500,749.5,130.3,7,36.81,8.11,DSYA3_L1,7.56,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T05:15:00+00:00,501,775,134.2,6.96,36.94,8.19,DSYA3_L1,7.94,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T05:30:00+00:00,502,800.7,138.7,6.92,37.07,8.28,DSYA4_L1,8.16,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T05:45:00+00:00,503,823.9,142,6.88,37.22,8.38,DSYA4_L1,8.72,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T06:00:00+00:00,504,849.4,146.1,6.84,37.37,8.49,DSYA4_L1,9.52,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T06:15:00+00:00,505,905.7,154.3,6.75,37.54,8.61,DSYA4_L1,9.78,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T06:30:00+00:00,506,953.2,160.4,6.67,37.72,8.73,DSYA4_L1,11.15,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T06:45:00+00:00,507,1010,168.8,6.58,37.91,8.86,DSYA4_L1,12.24,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T07:00:00+00:00,508,1070,178.4,6.48,38.11,9,DSYA4_L1,13.86,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T07:15:00+00:00,509,1162,191.7,6.34,38.31,9.15,DSYA4_L1,15.69,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T07:30:00+00:00,510,1254,205.7,6.19,38.52,9.3,DSYA4_L1,18.13,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T07:45:00+00:00,511,1351,217.7,6.03,38.74,9.45,DSYA4_L1,21.22,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T08:00:00+00:00,512,1443,232.2,5.89,38.96,9.62,DSYA4_L1,24.48,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T08:15:00+00:00,513,1505,239.9,5.79,39.18,9.78,DSYA4_L1,27.73,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T08:30:00+00:00,514,1585,249,5.66,39.41,9.95,DSYA4_L1,31.03,1.002,,,,0,0,0,HYP-NORMAL,
2026-07-11T08:45:00+00:00,515,1671,257,5.52,39.64,10.13,DSYA4_L1,33.99,1.002,,,,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T09:00:00+00:00,516,1749,266.6,5.4,39.87,10.3,DSYA4_L1,37.71,1.002,,,,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T09:15:00+00:00,517,1786,270.3,5.34,40.1,10.48,DSYA4_L1,41.28,1.002,,,,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T09:30:00+00:00,518,1813,274.2,5.29,40.33,10.66,DSYA4_L1,44.22,1.002,,,,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T09:45:00+00:00,519,1860,282.7,5.23,40.56,10.84,DSYA4_L1,45.35,1.002,,,,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T10:00:00+00:00,520,1901,290.4,5.16,40.78,11.01,DSYA4_L1,47.37,1.002,,,,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T10:15:00+00:00,521,1911,291.4,5.15,41,11.19,DSYA4_L1,49.66,1.002,,,,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
