ts,seq,i_ph_max,i_n,thd_i_mean,t_low_c,td_margin_k,worst_point,worst_dt_c,max_k_ratio,min_ttl_h,target_dt_c,target_k_ratio,q_any,pd_pps,risk_score,risk_mode,alarms
2026-07-10T09:45:00+00:00,423,1978,711.4,17.6,40.48,10.77,DSYA4_L1,55.75,1.002,,5.59,0.9608,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T10:00:00+00:00,424,1972,710.4,17.63,40.7,10.95,DSYA4_L1,54.99,1.002,,5.24,0.9599,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T10:15:00+00:00,425,1973,710.3,17.62,40.92,11.13,DSYA4_L1,54.62,1.002,,5.15,0.9593,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T10:30:00+00:00,426,1978,710.7,17.58,41.14,11.3,DSYA4_L1,54.7,1.002,,5.19,0.9591,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T10:45:00+00:00,427,1993,714.6,17.53,41.35,11.47,DSYA4_L1,54.61,1.001,,5.09,0.9583,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T11:00:00+00:00,428,2011,718.7,17.45,41.55,11.64,DSYA4_L1,55.34,1.001,,5.14,0.9577,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T11:15:00+00:00,429,1994,715.6,17.54,41.75,11.8,DSYA4_L1,55.75,1.002,,5.27,0.9576,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T11:30:00+00:00,430,1987,715.3,17.59,41.94,11.96,DSYA4_L1,55.4,1.002,,5.27,0.9574,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T11:45:00+00:00,431,1980,714.1,17.63,42.12,12.11,DSYA4_L1,55.24,1.002,,5.42,0.958,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T12:00:00+00:00,432,1988,715,17.58,42.29,12.25,DSYA3_L1,54.74,1.002,,5.22,0.9573,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T12:15:00+00:00,433,1958,710,17.74,42.44,12.39,DSYA4_L1,55.32,1.002,,5.39,0.9579,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T12:30:00+00:00,434,1922,703.9,17.94,42.59,12.52,DSYA3_L1,54.15,1.002,,5.29,0.9579,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T12:45:00+00:00,435,1883,697.3,18.16,42.73,12.63,DSYA3_L1,53.13,1.002,,5.38,0.9588,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T13:00:00+00:00,436,1854,691.8,18.32,42.85,12.74,DSYA3_L1,51.32,1.003,,5.36,0.9599,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T13:15:00+00:00,437,1871,695.2,18.23,42.96,12.84,DSYA3_L1,49.66,1.002,,4.9,0.9588,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T13:30:00+00:00,438,1878,697.3,18.2,43.05,12.92,DSYA3_L1,49.44,1.003,,5.07,0.9592,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T13:45:00+00:00,439,1888,699.4,18.16,43.13,12.99,DSYA4_L1,49.19,1.002,,4.88,0.9583,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T14:00:00+00:00,440,1890,699.6,18.14,43.2,13.05,DSYA4_L1,49.82,1.002,,5.21,0.9591,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T14:15:00+00:00,441,1920,705.5,17.99,43.25,13.1,DSYA4_L1,49.58,1.002,,5.21,0.9595,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T14:30:00+00:00,442,1943,709.6,17.86,43.29,13.13,DSYA4_L1,51.35,1.002,,5.04,0.9587,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T14:45:00+00:00,443,1965,712.8,17.73,43.31,13.15,DSYA4_L1,52.52,1.002,,5.19,0.9588,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T15:00:00+00:00,444,1983,714.8,17.62,43.32,13.16,DSYA4_L1,54.02,1.002,,5.57,0.9602,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T15:15:00+00:00,445,1988,715.8,17.59,43.31,13.15,DSYA4_L1,54.83,1.002,,4.78,0.9571,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T15:30:00+00:00,446,1997,717.1,17.54,43.29,13.13,DSYA4_L1,54.87,1.002,,5.24,0.9574,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T15:45:00+00:00,447,1989,715,17.57,43.25,13.1,DSYA4_L1,55.64,1.002,,5.29,0.9573,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T16:00:00+00:00,448,1974,712.5,17.65,43.2,13.05,DSYA4_L1,55.45,1.002,,5.22,0.9569,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T16:15:00+00:00,449,1970,711.9,17.68,43.13,12.99,DSYA4_L1,54.89,1.002,,5.4,0.9575,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T16:30:00+00:00,450,1979,713.3,17.62,43.05,12.92,DSYA4_L1,54.41,1.003,,5.33,0.9576,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T16:45:00+00:00,451,1977,713.4,17.64,42.96,12.84,DSYA4_L1,54.72,1.002,,5.38,0.958,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T17:00:00+00:00,452,1982,715.1,17.63,42.85,12.74,DSYA4_L1,54.73,1.002,,5.88,0.9605,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T17:15:00+00:00,453,1947,709.7,17.83,42.73,12.63,DSYA4_L1,54.6,1.002,,5.5,0.9605,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T17:30:00+00:00,454,1922,704.7,17.96,42.59,12.52,DSYA7_L1,53.68,1.002,,4.84,0.9584,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T17:45:00+00:00,455,1894,699.4,18.1,42.44,12.39,DSYA3_L1,52.42,1.002,,5.24,0.959,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T18:00:00+00:00,456,1855,693.4,18.34,42.29,12.25,DSYA7_L1,51.42,1.002,,5.31,0.9597,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T18:15:00+00:00,457,1834,689.8,18.46,42.12,12.11,DSYA3_L1,50.15,1.002,,5.18,0.9601,0,0,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T18:30:00+00:00,458,1816,686.5,18.56,41.94,11.96,DSYA3_L1,48.64,1.002,,5.11,0.9604,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T18:45:00+00:00,459,1770,677.2,18.82,41.75,11.8,DSYA3_L1,47.46,1.002,,5.11,0.961,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T19:00:00+00:00,460,1759,674.9,18.87,41.55,11.64,DSYA3_L1,45.8,1.002,,5.14,0.962,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T19:15:00+00:00,461,1764,675.4,18.83,41.35,11.47,DSYA7_L1,44.78,1.002,,4.52,0.9607,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T19:30:00+00:00,462,1778,678.5,18.76,41.14,11.3,DSYA3_L1,44.2,1.002,,4.71,0.9607,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T19:45:00+00:00,463,1774,677.6,18.78,40.92,11.13,DSYA3_L1,44.34,1.002,,4.99,0.9615,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T20:00:00+00:00,464,1788,680.5,18.71,40.7,10.95,DSYA4_L1,44.07,1.002,,4.83,0.9614,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T20:15:00+00:00,465,1760,675,18.87,40.48,10.77,DSYA4_L1,44.45,1.002,,4.87,0.9616,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T20:30:00+00:00,466,1727,667.8,19.04,40.25,10.6,DSYA3_L1,43.65,1.002,,4.71,0.9613,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T20:45:00+00:00,467,1702,661.6,19.16,40.02,10.42,DSYA7_L1,42.81,1.002,,4.72,0.9614,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T21:00:00+00:00,468,1674,655.7,19.31,39.79,10.24,DSYA3_L1,41.97,1.002,,4.84,0.9622,0,0,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-10T21:15:00+00:00,469,1610,641.3,19.67,39.56,10.06,DSYA3_L1,40.46,1.002,,4.76,0.9629,0,0,0,HYP-NORMAL,
2026-07-10T21:30:00+00:00,470,1558,629.1,19.97,39.33,9.89,DSYA3_L1,38.65,1.002,,4.49,0.9631,0,0,0,HYP-NORMAL,
2026-07-10T21:45:00+00:00,471,1503,615.3,20.26,39.1,9.72,DSYA3_L1,36.72,1.002,,4.58,0.9642,0,0,0,HYP-NORMAL,
2026-07-10T22:00:00+00:00,472,1434,597.6,20.65,38.87,9.56,DSYA7_L1,34.42,1.002,,3.79,0.963,0,0,0,HYP-NORMAL,
2026-07-10T22:15:00+00:00,473,1331,569.2,21.23,38.65,9.39,DSYA3_L1,31.93,1.002,,4.13,0.9641,0,0,0,HYP-NORMAL,
2026-07-10T22:30:00+00:00,474,1234,540.1,21.78,38.44,9.24,DSYA7_L1,29.02,1.002,,3.22,0.9631,0,0,0,HYP-NORMAL,
2026-07-10T22:45:00+00:00,475,1129,506.9,22.36,38.23,9.09,DSYA3_L1,25.89,1.002,,3.07,0.9631,0,0,0,HYP-NORMAL,
2026-07-10T23:00:00+00:00,476,1025,471.3,22.95,38.02,8.94,DSYA3_L1,22.47,1.002,,3,0.9635,0,0,0,HYP-NORMAL,
2026-07-10T23:15:00+00:00,477,950.7,444.7,23.37,37.83,8.8,DSYA7_L1,19.31,1.002,,2.45,0.9634,0,0,0,HYP-NORMAL,
2026-07-10T23:30:00+00:00,478,871.3,414.8,23.82,37.64,8.67,DSYA3_L1,16.98,1.002,,2.58,0.964,0,0,0,HYP-NORMAL,
2026-07-10T23:45:00+00:00,479,785.6,381.2,24.3,37.46,8.55,DSYA7_L1,14.2,1.002,,1.63,0.9636,0,0,0,HYP-NORMAL,
2026-07-11T00:00:00+00:00,480,704.7,348,24.75,37.37,8.49,DSYA7_L1,11.89,1.002,,1.73,0.9638,0,0,0,HYP-NORMAL,
2026-07-11T00:15:00+00:00,481,682.1,338.4,24.88,37.22,8.38,DSYA7_L1,10.25,1.002,,1.4,0.9638,0,0,0,HYP-NORMAL,
2026-07-11T00:30:00+00:00,482,664.1,330.8,24.98,37.07,8.28,DSYA3_L1,8.6,1.002,,1.31,0.9638,0,0,0,HYP-NORMAL,
2026-07-11T00:45:00+00:00,483,644.8,322.5,25.08,36.94,8.19,DSYA3_L1,7.76,1.002,,1.16,0.9638,0,0,0,HYP-NORMAL,
2026-07-11T01:00:00+00:00,484,626.7,314.8,25.18,36.81,8.11,DSYA7_L1,6.81,1.002,,1.03,0.9638,0,0,0,HYP-NORMAL,
2026-07-11T01:15:00+00:00,485,619.7,311.7,25.22,36.71,8.03,DSYA7_L1,6.24,1.002,,1.2,0.9639,0,0,0,HYP-NORMAL,
2026-07-11T01:30:00+00:00,486,599.8,303,25.34,36.61,7.97,DSYA7_L1,6.21,1.002,,0.88,0.9638,0,0,0,HYP-NORMAL,
2026-07-11T01:45:00+00:00,487,586.1,296.9,25.41,36.53,7.92,DSYA1_L1,5.52,1.002,,0.61,0.9635,0,0,0,HYP-NORMAL,
2026-07-11T02:00:00+00:00,488,575.7,292.2,25.47,36.46,7.87,DSYA7_L1,5.31,1.002,,0.7,0.9634,0,0,0,HYP-NORMAL,
2026-07-11T02:15:00+00:00,489,570.3,289.8,25.5,36.41,7.84,DSYA3_L1,4.9,1.002,,1.12,0.9636,0,0,0,HYP-NORMAL,
2026-07-11T02:30:00+00:00,490,562.9,286.5,25.54,36.37,7.81,DSYA4_L1,4.85,1.002,,0.64,0.9634,0,0,0,HYP-NORMAL,
2026-07-11T02:45:00+00:00,491,553.1,282.3,25.59,36.35,7.8,DSYA4_L1,4.51,1.002,,0.64,0.9633,0,0,0,HYP-NORMAL,
2026-07-11T03:00:00+00:00,492,547.1,279.5,25.62,36.34,7.79,DSYA7_L1,4.63,1.002,,0.94,0.9634,0,0,0,HYP-NORMAL,
2026-07-11T03:15:00+00:00,493,546.4,279.3,25.63,36.35,7.8,DSYA3_L1,4.29,1.002,,0.92,0.9634,0,0,0,HYP-NORMAL,
2026-07-11T03:30:00+00:00,494,546.2,279.1,25.63,36.37,7.81,DSYA7_L1,4.46,1.002,,0.83,0.9634,0,0,0,HYP-NORMAL,
2026-07-11T03:45:00+00:00,495,540.2,276.4,25.67,36.41,7.84,DSYA7_L1,4.46,1.002,,0.61,0.9633,0,0,0,HYP-NORMAL,
2026-07-11T04:00:00+00:00,496,538.4,275.6,25.68,36.46,7.87,DSYA4_L1,4.13,1.002,,0.95,0.9634,0,0,0,HYP-NORMAL,
2026-07-11T04:15:00+00:00,497,537.8,275.3,25.68,36.53,7.92,DSYA4_L1,3.99,1.002,,0.92,0.9635,0,0,0,HYP-NORMAL,
2026-07-11T04:30:00+00:00,498,541,276.7,25.66,36.61,7.97,DSYA3_L1,4.2,1.002,,0.69,0.9634,0,0,0,HYP-NORMAL,
2026-07-11T04:45:00+00:00,499,549.3,280.5,25.62,36.71,8.03,DSYA3_L1,4.34,1.002,,0.86,0.9635,0,0,0,HYP-NORMAL,
2026-07-11T05:00:00+00:00,500,555.2,283.2,25.58,36.81,8.11,DSYA3_L1,4.18,1.002,,0.96,0.9636,0,0,0,HYP-NORMAL,
2026-07-11T05:15:00+00:00,501,574.1,291.7,25.47,36.94,8.19,DSYA3_L1,4.51,1.002,,1.13,0.9637,0,0,0,HYP-NORMAL,
2026-07-11T05:30:00+00:00,502,593.1,300.1,25.37,37.07,8.28,DSYA4_L1,4.44,1.002,,0.83,0.9637,0,0,0,HYP-NORMAL,
2026-07-11T05:45:00+00:00,503,610.3,307.7,25.27,37.22,8.38,DSYA7_L1,4.93,1.002,,0.75,0.9635,0,0,0,HYP-NORMAL,
2026-07-11T06:00:00+00:00,504,629.2,316,25.17,37.37,8.49,DSYA4_L1,5.32,1.002,,0.75,0.9633,0,0,0,HYP-NORMAL,
2026-07-11T06:15:00+00:00,505,670.9,333.9,24.93,37.54,8.61,DSYA4_L1,5.31,1.002,,1.37,0.9638,0,0,0,HYP-NORMAL,
2026-07-11T06:30:00+00:00,506,706.1,348.8,24.73,37.72,8.73,DSYA4_L1,6.16,1.002,,0.99,0.9635,0,0,0,HYP-NORMAL,
2026-07-11T06:45:00+00:00,507,747.9,366,24.49,37.91,8.86,DSYA4_L1,6.7,1.002,,1.14,0.9634,0,0,0,HYP-NORMAL,
2026-07-11T07:00:00+00:00,508,792.9,384.3,24.25,38.11,9,DSYA4_L1,7.66,1.002,,1.59,0.9638,0,0,0,HYP-NORMAL,
2026-07-11T07:15:00+00:00,509,860.4,410.8,23.87,38.31,9.15,DSYA4_L1,8.71,1.002,,1.46,0.9637,0,0,0,HYP-NORMAL,
2026-07-11T07:30:00+00:00,510,928.5,436.6,23.5,38.52,9.3,DSYA4_L1,10,1.002,,1.59,0.9635,0,0,0,HYP-NORMAL,
2026-07-11T07:45:00+00:00,511,1001,462.8,23.08,38.74,9.45,DSYA4_L1,11.76,1.002,,1.76,0.9632,0,0,0,HYP-NORMAL,
2026-07-11T08:00:00+00:00,512,1069,486.6,22.72,38.96,9.62,DSYA4_L1,13.47,1.002,,2.1,0.9631,0,0,0,HYP-NORMAL,
2026-07-11T08:15:00+00:00,513,1115,502.4,22.46,39.18,9.78,DSYA4_L1,15.13,1.002,,1.91,0.9619,0,0,0,HYP-NORMAL,
2026-07-11T08:30:00+00:00,514,1174,521.5,22.12,39.41,9.95,DSYA4_L1,17.16,1.002,,2.33,0.9615,0,0,0,HYP-NORMAL,
2026-07-11T08:45:00+00:00,515,1238,541.4,21.76,39.64,10.13,DSYA4_L1,18.64,1.002,,2.73,0.9616,0,0,0,HYP-NORMAL,
2026-07-11T09:00:00+00:00,516,1296,558.7,21.43,39.87,10.3,DSYA4_L1,20.67,1.002,,3.02,0.9618,0,0,0,HYP-NORMAL,
2026-07-11T09:15:00+00:00,517,1323,566.9,21.28,40.1,10.48,DSYA4_L1,22.55,1.002,,3.2,0.9618,0,0,0,HYP-NORMAL,
2026-07-11T09:30:00+00:00,518,1343,572.7,21.17,40.33,10.66,DSYA4_L1,24.44,1.002,,3.27,0.9616,0,0,0,HYP-NORMAL,
2026-07-11T09:45:00+00:00,519,1378,582.6,20.99,40.56,10.84,DSYA4_L1,24.85,1.002,,2.99,0.9602,0,0,0,HYP-NORMAL,
2026-07-11T10:00:00+00:00,520,1408,591.2,20.83,40.78,11.01,DSYA4_L1,25.87,1.002,,3.24,0.9596,0,0,0,HYP-NORMAL,
2026-07-11T10:15:00+00:00,521,1416,593.4,20.79,41,11.19,DSYA4_L1,27.2,1.002,,3.67,0.9601,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T10:30:00+00:00,522,1413,592.8,20.81,41.22,11.37,DSYA4_L1,28.17,1.002,,3.85,0.9609,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T10:45:00+00:00,523,1415,593.1,20.79,41.43,11.54,DSYA4_L1,27.92,1.002,,3.9,0.9616,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T11:00:00+00:00,524,1416,593.5,20.79,41.63,11.71,DSYA4_L1,27.95,1.002,,3.74,0.9616,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T11:15:00+00:00,525,1403,589.6,20.85,41.83,11.87,DSYA4_L1,27.94,1.002,,3.52,0.9609,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T11:30:00+00:00,526,1399,588.6,20.87,42.02,12.03,DSYA4_L1,27.95,1.002,,3.59,0.9609,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T11:45:00+00:00,527,1390,585.7,20.91,42.2,12.18,DSYA4_L1,27.55,1.001,,3.57,0.9607,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T12:00:00+00:00,528,1396,587.4,20.87,42.36,12.32,DSYA4_L1,27.25,1.002,,3.75,0.9614,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T12:15:00+00:00,529,1377,582.6,20.99,42.52,12.46,DSYA4_L1,27.08,1.002,,3.54,0.961,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T12:30:00+00:00,530,1349,574.5,21.15,42.67,12.58,DSYA3_L1,26.76,1.002,,3.56,0.9611,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T12:45:00+00:00,531,1342,572.4,21.19,42.8,12.7,DSYA7_L1,26.38,1.002,,3.63,0.9616,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T13:00:00+00:00,532,1325,567.4,21.28,42.93,12.81,DSYA3_L1,25.83,1.002,,3.98,0.9635,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T13:15:00+00:00,533,1320,566.2,21.32,43.03,12.9,DSYA3_L1,25.12,1.002,,3.63,0.9639,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T13:30:00+00:00,534,1291,557.7,21.48,43.13,12.99,DSYA7_L1,24.83,1.002,,3.64,0.9647,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T13:45:00+00:00,535,1272,551.9,21.57,43.21,13.06,DSYA7_L1,24.05,1.002,,3.44,0.9649,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T14:00:00+00:00,536,1242,542.9,21.74,43.28,13.12,DSYA3_L1,23.67,1.002,,3.82,0.9669,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T14:15:00+00:00,537,1229,538.8,21.82,43.33,13.17,DSYA3_L1,22.47,1.002,,3.16,0.9664,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T14:30:00+00:00,538,1215,534.5,21.9,43.37,13.2,DSYA3_L1,22.02,1.002,,3.14,0.9666,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T14:45:00+00:00,539,1215,534.4,21.9,43.39,13.22,DSYA3_L1,21.68,1.002,,2.63,0.9652,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T15:00:00+00:00,540,1198,529.3,22,43.4,13.23,DSYA3_L1,21.17,1.002,,2.8,0.9649,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T15:15:00+00:00,541,1196,528.5,22,43.39,13.22,DSYA3_L1,20.59,1.002,,3.23,0.966,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T15:30:00+00:00,542,1201,530.2,21.98,43.37,13.2,DSYA3_L1,20.33,1.002,,2.92,0.9657,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T15:45:00+00:00,543,1204,531.2,21.96,43.33,13.17,DSYA4_L1,20.41,1.002,,3.15,0.9663,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T16:00:00+00:00,544,1203,530.8,21.96,43.28,13.12,DSYA4_L1,20.41,1.002,,2.8,0.9656,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T16:15:00+00:00,545,1204,531.2,21.96,43.21,13.06,DSYA4_L1,20.41,1.002,,2.82,0.9653,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T16:30:00+00:00,546,1219,535.7,21.87,43.13,12.99,DSYA7_L1,20.06,1.002,,2.99,0.9656,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T16:45:00+00:00,547,1231,539.2,21.79,43.03,12.9,DSYA4_L1,20.59,1.002,,3,0.9655,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T17:00:00+00:00,548,1257,547.4,21.66,42.93,12.81,DSYA3_L1,20.85,1.002,,3.03,0.9655,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T17:15:00+00:00,549,1292,557.7,21.46,42.8,12.7,DSYA4_L1,21.83,1.002,,3.15,0.9657,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T17:30:00+00:00,550,1328,568.4,21.26,42.67,12.58,DSYA4_L1,22.97,1.003,,3.31,0.966,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T17:45:00+00:00,551,1369,580,21.03,42.52,12.46,DSYA4_L1,24.13,1.003,,3.16,0.9652,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T18:00:00+00:00,552,1409,590.8,20.8,42.36,12.32,DSYA4_L1,25.99,1.002,,3.22,0.9644,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T18:15:00+00:00,553,1436,598.1,20.64,42.2,12.18,DSYA4_L1,27.24,1.003,,3.61,0.9647,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T18:30:00+00:00,554,1460,604,20.5,42.02,12.03,DSYA4_L1,28.35,1.002,,3.83,0.9652,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T18:45:00+00:00,555,1496,613.1,20.29,41.83,11.87,DSYA4_L1,29.69,1.002,,3.6,0.9643,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T19:00:00+00:00,556,1538,623.9,20.06,41.63,11.71,DSYA4_L1,30.95,1.003,,4.02,0.965,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T19:15:00+00:00,557,1554,627.6,19.96,41.43,11.54,DSYA4_L1,32.54,1.002,,4.19,0.9656,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T19:30:00+00:00,558,1562,629.2,19.91,41.22,11.37,DSYA4_L1,33.65,1.002,,4.16,0.9656,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T19:45:00+00:00,559,1586,634.8,19.77,41,11.19,DSYA4_L1,34.16,1.003,,4.37,0.9666,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T20:00:00+00:00,560,1607,639.6,19.66,40.78,11.01,DSYA4_L1,34.93,1.003,,4.16,0.9661,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-11T20:15:00+00:00,561,1587,634.8,19.77,40.56,10.84,DSYA4_L1,35.75,1.002,,4.45,0.967,0,0,0,HYP-NORMAL,ALM-PANEL-TEMP
